test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA_CERTMON,36,search,3222
connection_phase,SPVA_CERTMON,36,tcp_connect,10738
connection_phase,SPVA_CERTMON,36,validation,1046
connection_phase,SPVA_CERTMON,36,create_channel,15045
connection_phase,SPVA_CERTMON,36,total,30051
connection_phase,SPVA_CERTMON,37,search,2438
connection_phase,SPVA_CERTMON,37,tcp_connect,15853
connection_phase,SPVA_CERTMON,37,validation,717
connection_phase,SPVA_CERTMON,37,create_channel,24251
connection_phase,SPVA_CERTMON,37,total,43259
connection_phase,SPVA_CERTMON,38,search,1797
connection_phase,SPVA_CERTMON,38,tcp_connect,13916
connection_phase,SPVA_CERTMON,38,validation,1279
connection_phase,SPVA_CERTMON,38,create_channel,20335
connection_phase,SPVA_CERTMON,38,total,37327
connection_phase,SPVA_CERTMON,39,search,3839
connection_phase,SPVA_CERTMON,39,tcp_connect,15062
connection_phase,SPVA_CERTMON,39,validation,2085
connection_phase,SPVA_CERTMON,39,create_channel,12334
connection_phase,SPVA_CERTMON,39,total,33320
connection_phase,SPVA_CERTMON,40,search,3636
connection_phase,SPVA_CERTMON,40,tcp_connect,14071
connection_phase,SPVA_CERTMON,40,validation,719
connection_phase,SPVA_CERTMON,40,create_channel,18912
connection_phase,SPVA_CERTMON,40,total,37338
connection_phase,SPVA_CERTMON,41,search,4788
connection_phase,SPVA_CERTMON,41,tcp_connect,14422
connection_phase,SPVA_CERTMON,41,validation,1132
connection_phase,SPVA_CERTMON,41,create_channel,13233
connection_phase,SPVA_CERTMON,41,total,33575
connection_phase,SPVA_CERTMON,42,search,1675
connection_phase,SPVA_CERTMON,42,tcp_connect,13769
connection_phase,SPVA_CERTMON,42,validation,861
connection_phase,SPVA_CERTMON,42,create_channel,13915
connection_phase,SPVA_CERTMON,42,total,30220
connection_phase,SPVA_CERTMON,43,search,3782
connection_phase,SPVA_CERTMON,43,tcp_connect,13780
connection_phase,SPVA_CERTMON,43,validation,900
connection_phase,SPVA_CERTMON,43,create_channel,14845
connection_phase,SPVA_CERTMON,43,total,33307
connection_phase,SPVA_CERTMON,44,search,1923
connection_phase,SPVA_CERTMON,44,tcp_connect,16961
connection_phase,SPVA_CERTMON,44,validation,119
connection_phase,SPVA_CERTMON,44,create_channel,15772
connection_phase,SPVA_CERTMON,44,total,34775
connection_phase,SPVA_CERTMON,45,search,4318
connection_phase,SPVA_CERTMON,45,tcp_connect,12517
connection_phase,SPVA_CERTMON,45,validation,518
connection_phase,SPVA_CERTMON,45,create_channel,14019
connection_phase,SPVA_CERTMON,45,total,31372
connection_phase,SPVA_CERTMON,46,search,6413
connection_phase,SPVA_CERTMON,46,tcp_connect,7005
connection_phase,SPVA_CERTMON,46,validation,376
connection_phase,SPVA_CERTMON,46,create_channel,24819
connection_phase,SPVA_CERTMON,46,total,38613
connection_phase,SPVA_CERTMON,47,search,43350
connection_phase,SPVA_CERTMON,47,tcp_connect,3294
connection_phase,SPVA_CERTMON,47,validation,388
connection_phase,SPVA_CERTMON,47,create_channel,12250
connection_phase,SPVA_CERTMON,47,total,59282
connection_phase,SPVA_CERTMON,48,search,4590
connection_phase,SPVA_CERTMON,48,tcp_connect,13765
connection_phase,SPVA_CERTMON,48,validation,628
connection_phase,SPVA_CERTMON,48,create_channel,14796
connection_phase,SPVA_CERTMON,48,total,33779
connection_phase,SPVA_CERTMON,49,search,3521
connection_phase,SPVA_CERTMON,49,tcp_connect,15805
connection_phase,SPVA_CERTMON,49,validation,403
connection_phase,SPVA_CERTMON,49,create_channel,11830
connection_phase,SPVA_CERTMON,49,total,31559
connection_phase,SPVA_CERTMON,50,search,2374
connection_phase,SPVA_CERTMON,50,tcp_connect,12565
connection_phase,SPVA_CERTMON,50,validation,803
connection_phase,SPVA_CERTMON,50,create_channel,13554
connection_phase,SPVA_CERTMON,50,total,29296
