test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA_CERTMON,26,search,2006
connection_phase,SPVA_CERTMON,26,tcp_connect,3257
connection_phase,SPVA_CERTMON,26,validation,439
connection_phase,SPVA_CERTMON,26,create_channel,11572
connection_phase,SPVA_CERTMON,26,total,17274
connection_phase,SPVA_CERTMON,27,search,1127
connection_phase,SPVA_CERTMON,27,tcp_connect,7451
connection_phase,SPVA_CERTMON,27,validation,576
connection_phase,SPVA_CERTMON,27,create_channel,15542
connection_phase,SPVA_CERTMON,27,total,24696
connection_phase,SPVA_CERTMON,28,search,1194
connection_phase,SPVA_CERTMON,28,tcp_connect,5319
connection_phase,SPVA_CERTMON,28,validation,659
connection_phase,SPVA_CERTMON,28,create_channel,16262
connection_phase,SPVA_CERTMON,28,total,23434
connection_phase,SPVA_CERTMON,29,search,13875
connection_phase,SPVA_CERTMON,29,tcp_connect,5666
connection_phase,SPVA_CERTMON,29,validation,629
connection_phase,SPVA_CERTMON,29,create_channel,16582
connection_phase,SPVA_CERTMON,29,total,36752
connection_phase,SPVA_CERTMON,30,search,1490
connection_phase,SPVA_CERTMON,30,tcp_connect,3953
connection_phase,SPVA_CERTMON,30,validation,525
connection_phase,SPVA_CERTMON,30,create_channel,12383
connection_phase,SPVA_CERTMON,30,total,18351
connection_phase,SPVA_CERTMON,31,search,4260
connection_phase,SPVA_CERTMON,31,tcp_connect,12341
connection_phase,SPVA_CERTMON,31,validation,1654
connection_phase,SPVA_CERTMON,31,create_channel,20055
connection_phase,SPVA_CERTMON,31,total,38310
connection_phase,SPVA_CERTMON,32,search,2286
connection_phase,SPVA_CERTMON,32,tcp_connect,10567
connection_phase,SPVA_CERTMON,32,validation,908
connection_phase,SPVA_CERTMON,32,create_channel,13045
connection_phase,SPVA_CERTMON,32,total,26806
connection_phase,SPVA_CERTMON,33,search,1797
connection_phase,SPVA_CERTMON,33,tcp_connect,3924
connection_phase,SPVA_CERTMON,33,validation,419
connection_phase,SPVA_CERTMON,33,create_channel,22212
connection_phase,SPVA_CERTMON,33,total,28352
connection_phase,SPVA_CERTMON,34,search,1842
connection_phase,SPVA_CERTMON,34,tcp_connect,14990
connection_phase,SPVA_CERTMON,34,validation,674
connection_phase,SPVA_CERTMON,34,create_channel,16206
connection_phase,SPVA_CERTMON,34,total,33712
connection_phase,SPVA_CERTMON,35,search,1853
connection_phase,SPVA_CERTMON,35,tcp_connect,11180
connection_phase,SPVA_CERTMON,35,validation,850
connection_phase,SPVA_CERTMON,35,create_channel,21255
connection_phase,SPVA_CERTMON,35,total,35138
connection_phase,SPVA_CERTMON,36,search,7315
connection_phase,SPVA_CERTMON,36,tcp_connect,11937
connection_phase,SPVA_CERTMON,36,validation,919
connection_phase,SPVA_CERTMON,36,create_channel,12899
connection_phase,SPVA_CERTMON,36,total,33070
connection_phase,SPVA_CERTMON,37,search,3998
connection_phase,SPVA_CERTMON,37,tcp_connect,11178
connection_phase,SPVA_CERTMON,37,validation,818
connection_phase,SPVA_CERTMON,37,create_channel,13593
connection_phase,SPVA_CERTMON,37,total,29587
connection_phase,SPVA_CERTMON,38,search,10391
connection_phase,SPVA_CERTMON,38,tcp_connect,5831
connection_phase,SPVA_CERTMON,38,validation,861
connection_phase,SPVA_CERTMON,38,create_channel,16535
connection_phase,SPVA_CERTMON,38,total,33618
connection_phase,SPVA_CERTMON,39,search,2653
connection_phase,SPVA_CERTMON,39,tcp_connect,4137
connection_phase,SPVA_CERTMON,39,validation,469
connection_phase,SPVA_CERTMON,39,create_channel,13353
connection_phase,SPVA_CERTMON,39,total,20612
connection_phase,SPVA_CERTMON,40,search,3882
connection_phase,SPVA_CERTMON,40,tcp_connect,14042
connection_phase,SPVA_CERTMON,40,validation,9786
connection_phase,SPVA_CERTMON,40,create_channel,13760
connection_phase,SPVA_CERTMON,40,total,41470
connection_phase,SPVA_CERTMON,41,search,3524
connection_phase,SPVA_CERTMON,41,tcp_connect,13139
connection_phase,SPVA_CERTMON,41,validation,1140
connection_phase,SPVA_CERTMON,41,create_channel,22217
connection_phase,SPVA_CERTMON,41,total,40020
connection_phase,SPVA_CERTMON,42,search,5090
connection_phase,SPVA_CERTMON,42,tcp_connect,11760
connection_phase,SPVA_CERTMON,42,validation,432
connection_phase,SPVA_CERTMON,42,create_channel,16893
connection_phase,SPVA_CERTMON,42,total,34175
connection_phase,SPVA_CERTMON,43,search,1153
connection_phase,SPVA_CERTMON,43,tcp_connect,5315
connection_phase,SPVA_CERTMON,43,validation,713
connection_phase,SPVA_CERTMON,43,create_channel,30856
connection_phase,SPVA_CERTMON,43,total,38037
connection_phase,SPVA_CERTMON,44,search,1249
connection_phase,SPVA_CERTMON,44,tcp_connect,4462
connection_phase,SPVA_CERTMON,44,validation,573
connection_phase,SPVA_CERTMON,44,create_channel,13748
connection_phase,SPVA_CERTMON,44,total,20032
connection_phase,SPVA_CERTMON,45,search,4475
connection_phase,SPVA_CERTMON,45,tcp_connect,12947
connection_phase,SPVA_CERTMON,45,validation,481
connection_phase,SPVA_CERTMON,45,create_channel,13499
connection_phase,SPVA_CERTMON,45,total,31402
connection_phase,SPVA_CERTMON,46,search,1691
connection_phase,SPVA_CERTMON,46,tcp_connect,7550
connection_phase,SPVA_CERTMON,46,validation,1133
connection_phase,SPVA_CERTMON,46,create_channel,17994
connection_phase,SPVA_CERTMON,46,total,28368
connection_phase,SPVA_CERTMON,47,search,8892
connection_phase,SPVA_CERTMON,47,tcp_connect,3487
connection_phase,SPVA_CERTMON,47,validation,550
connection_phase,SPVA_CERTMON,47,create_channel,24216
connection_phase,SPVA_CERTMON,47,total,37145
connection_phase,SPVA_CERTMON,48,search,4277
connection_phase,SPVA_CERTMON,48,tcp_connect,14924
connection_phase,SPVA_CERTMON,48,validation,582
connection_phase,SPVA_CERTMON,48,create_channel,26596
connection_phase,SPVA_CERTMON,48,total,46379
connection_phase,SPVA_CERTMON,49,search,1196
connection_phase,SPVA_CERTMON,49,tcp_connect,4322
connection_phase,SPVA_CERTMON,49,validation,555
connection_phase,SPVA_CERTMON,49,create_channel,13157
connection_phase,SPVA_CERTMON,49,total,19230
connection_phase,SPVA_CERTMON,50,search,13722
connection_phase,SPVA_CERTMON,50,tcp_connect,18051
connection_phase,SPVA_CERTMON,50,validation,924
connection_phase,SPVA_CERTMON,50,create_channel,12585
connection_phase,SPVA_CERTMON,50,total,45282
