test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA_CERTMON,31,total,34699
connection_phase,SPVA_CERTMON,32,search,2922
connection_phase,SPVA_CERTMON,32,tcp_connect,9419
connection_phase,SPVA_CERTMON,32,validation,1212
connection_phase,SPVA_CERTMON,32,create_channel,15999
connection_phase,SPVA_CERTMON,32,total,29552
connection_phase,SPVA_CERTMON,33,search,1782
connection_phase,SPVA_CERTMON,33,tcp_connect,9990
connection_phase,SPVA_CERTMON,33,validation,498
connection_phase,SPVA_CERTMON,33,create_channel,13046
connection_phase,SPVA_CERTMON,33,total,25316
connection_phase,SPVA_CERTMON,34,search,2573
connection_phase,SPVA_CERTMON,34,tcp_connect,9020
connection_phase,SPVA_CERTMON,34,validation,635
connection_phase,SPVA_CERTMON,34,create_channel,13644
connection_phase,SPVA_CERTMON,34,total,25872
connection_phase,SPVA_CERTMON,35,search,1453
connection_phase,SPVA_CERTMON,35,tcp_connect,9882
connection_phase,SPVA_CERTMON,35,validation,934
connection_phase,SPVA_CERTMON,35,create_channel,12784
connection_phase,SPVA_CERTMON,35,total,25053
